400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforFebruary 1, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230201P00365000 2023-01-24 3:39PM EST 365.00 0.10 0.08 0.09 -0.01 -9.09% 19 72 28.81%
SPY230201P00366000 2023-01-24 2:46PM EST 366.00 0.08 0.09 0.10 -0.07 -46.67% 20 8 28.52%
SPY230201P00367000 2023-01-24 2:45PM EST 367.00 0.10 0.09 0.10 -0.03 -23.08% 4 22 27.74%
SPY230201P00368000 2023-01-24 3:44PM EST 368.00 0.14 0.10 0.11 +0.01 +7.69% 4 62 27.39%
SPY230201P00369000 2023-01-24 3:48PM EST 369.00 0.15 0.11 0.12 -0.01 -6.25% 8 40 27.00%
SPY230201P00370000 2023-01-24 4:02PM EST 370.00 0.12 0.12 0.13 -0.05 -29.41% 155 977 26.56%
SPY230201P00371000 2023-01-24 3:56PM EST 371.00 0.15 0.13 0.14 -0.01 -6.25% 33 174 26.07%
SPY230201P00372000 2023-01-24 2:33PM EST 372.00 0.15 0.14 0.15 -0.04 -21.05% 41 45 25.59%
SPY230201P00373000 2023-01-24 3:50PM EST 373.00 0.19 0.15 0.16 -0.04 -17.39% 10 504 25.05%
SPY230201P00374000 2023-01-24 3:44PM EST 374.00 0.23 0.16 0.18 +0.02 +9.52% 38 160 24.76%
SPY230201P00375000 2023-01-24 3:55PM EST 375.00 0.21 0.18 0.20 -0.04 -16.00% 97 182 24.41%
SPY230201P00376000 2023-01-24 3:45PM EST 376.00 0.27 0.20 0.21 +0.01 +3.85% 7 82 23.78%
SPY230201P00377000 2023-01-24 3:46PM EST 377.00 0.29 0.23 0.24 -0.07 -19.44% 60 29 23.54%
SPY230201P00378000 2023-01-24 4:01PM EST 378.00 0.25 0.25 0.26 -0.09 -26.47% 46 129 23.05%
SPY230201P00379000 2023-01-24 3:45PM EST 379.00 0.38 0.28 0.30 -0.06 -13.64% 196 106 22.85%
SPY230201P00380000 2023-01-24 4:12PM EST 380.00 0.31 0.32 0.33 -0.09 -22.50% 644 2,158 22.41%
SPY230201P00381000 2023-01-24 3:47PM EST 381.00 0.48 0.36 0.37 -0.03 -5.88% 127 161 22.07%
SPY230201P00382000 2023-01-24 3:31PM EST 382.00 0.49 0.41 0.42 -0.10 -16.95% 354 1,574 21.78%
SPY230201P00383000 2023-01-24 3:50PM EST 383.00 0.57 0.46 0.48 -0.11 -16.18% 70 45 21.53%
SPY230201P00384000 2023-01-24 3:55PM EST 384.00 0.60 0.53 0.55 -0.15 -20.00% 82 1,631 21.29%
SPY230201P00385000 2023-01-24 4:02PM EST 385.00 0.59 0.60 0.62 -0.19 -24.36% 1,563 4,488 20.97%
SPY230201P00386000 2023-01-24 3:57PM EST 386.00 0.77 0.69 0.71 -0.12 -13.48% 1,216 1,699 20.74%
SPY230201P00387000 2023-01-24 3:59PM EST 387.00 0.87 0.79 0.81 -0.13 -13.00% 299 1,312 20.48%
SPY230201P00388000 2023-01-24 4:13PM EST 388.00 0.90 0.90 0.92 -0.19 -17.43% 4,918 31,236 20.22%
SPY230201P00389000 2023-01-24 4:12PM EST 389.00 0.98 1.02 1.05 -0.30 -23.44% 272 1,520 19.98%
SPY230201P00390000 2023-01-24 4:03PM EST 390.00 1.15 1.17 1.20 -0.31 -21.23% 7,266 6,714 19.78%
SPY230201P00391000 2023-01-24 4:08PM EST 391.00 1.28 1.33 1.36 -0.28 -17.95% 264 1,443 19.51%
SPY230201P00392000 2023-01-24 4:02PM EST 392.00 1.46 1.51 1.54 -0.31 -17.51% 364 1,686 19.24%
SPY230201P00393000 2023-01-24 4:11PM EST 393.00 1.61 1.71 1.75 -0.46 -22.22% 917 869 19.02%
SPY230201P00394000 2023-01-24 4:03PM EST 394.00 1.90 1.94 1.99 -0.40 -17.39% 589 768 18.82%
SPY230201P00395000 2023-01-24 4:12PM EST 395.00 2.14 2.20 2.24 -0.42 -16.41% 2,004 1,314 18.54%
SPY230201P00396000 2023-01-24 4:01PM EST 396.00 2.40 2.48 2.53 -0.47 -16.38% 846 635 18.32%
SPY230201P00397000 2023-01-24 4:10PM EST 397.00 2.66 2.79 2.84 -0.54 -16.87% 1,562 509 18.06%
SPY230201P00398000 2023-01-24 4:14PM EST 398.00 3.18 3.13 3.18 -0.28 -8.09% 2,626 549 17.77%
SPY230201P00399000 2023-01-24 4:13PM EST 399.00 3.55 3.51 3.55 -0.25 -6.58% 1,478 886 17.47%
SPY230201P00400000 2023-01-24 4:09PM EST 400.00 3.72 3.91 3.96 -0.71 -16.03% 2,745 4,715 17.18%
SPY230201P00401000 2023-01-24 4:04PM EST 401.00 4.14 4.34 4.40 -0.59 -12.47% 2,445 1,821 16.86%
SPY230201P00402000 2023-01-24 4:04PM EST 402.00 4.59 4.82 4.87 -0.76 -14.21% 2,235 2,177 16.48%
SPY230201P00403000 2023-01-24 4:14PM EST 403.00 5.36 5.33 5.38 -0.70 -11.55% 359 1,072 16.10%
SPY230201P00404000 2023-01-24 3:58PM EST 404.00 6.31 5.60 6.16 -0.31 -4.68% 56 73 16.74%
SPY230201P00405000 2023-01-24 3:58PM EST 405.00 6.78 6.16 6.61 -0.09 -1.31% 119 36 15.69%
SPY230201P00406000 2023-01-24 3:56PM EST 406.00 7.51 6.73 7.39 0.00 - 19 104 16.00%
SPY230201P00407000 2023-01-24 2:27PM EST 407.00 8.07 7.36 7.91 -0.16 -1.94% 145 19 14.73%
SPY230201P00408000 2023-01-24 4:00PM EST 408.00 8.81 8.06 8.76 -1.19 -11.90% 11 26 15.05%
SPY230201P00410000 2023-01-24 1:04PM EST 410.00 10.95 9.49 10.31 +0.65 +6.31% 57 45 14.06%
SPY230201P00440000 2023-01-18 11:28AM EST 440.00 44.40 38.43 39.55 0.00 - - 0 0.00%
