400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220C00505000 2023-01-20 1:41PM EST 505.00 9.63 8.66 13.50 0.00 - 89 131 19.83%
SPY241220C00510000 2023-01-24 10:32AM EST 510.00 10.58 7.50 11.00 +0.50 +4.96% 1 2,826 18.79%
SPY241220C00515000 2023-01-24 3:50PM EST 515.00 8.30 6.50 10.45 +0.30 +3.75% 8 2,245 18.88%
SPY241220C00520000 2023-01-24 3:48PM EST 520.00 8.00 5.50 10.50 -0.85 -9.60% 1 5,624 19.35%
SPY241220C00525000 2023-01-24 3:32PM EST 525.00 7.50 5.00 10.00 +0.50 +7.14% 11 627 19.45%
SPY241220C00530000 2023-01-19 9:30AM EST 530.00 6.00 4.00 9.00 0.00 - 4 994 19.18%
SPY241220C00535000 2023-01-12 1:53PM EST 535.00 7.85 3.50 8.50 0.00 - 3 350 19.23%
SPY241220C00540000 2023-01-13 3:57PM EST 540.00 6.50 3.63 8.00 0.00 - 1 1,125 19.25%
SPY241220C00545000 2023-01-09 11:53AM EST 545.00 6.69 2.50 7.50 0.00 - 4 272 19.25%
SPY241220C00550000 2023-01-19 11:21AM EST 550.00 3.90 3.28 7.00 0.00 - 2 909 19.23%
SPY241220C00555000 2023-01-18 12:26PM EST 555.00 4.00 1.50 5.72 0.00 - 2 229 18.52%
SPY241220C00560000 2022-12-20 2:24PM EST 560.00 4.87 1.50 10.00 0.00 - 2 258 22.22%
SPY241220C00565000 2023-01-24 3:39PM EST 565.00 1.00 1.00 6.00 -3.00 -75.00% 1 82 19.46%
SPY241220C00570000 2023-01-19 11:36AM EST 570.00 3.17 0.50 5.50 0.00 - 1 363 19.35%
SPY241220C00575000 2023-01-10 10:50AM EST 575.00 3.50 0.50 5.50 0.00 - 2 935 19.68%
SPY241220C00580000 2022-12-13 11:01AM EST 580.00 6.24 1.00 6.00 0.00 - 5 32 20.47%
SPY241220C00585000 2023-01-20 11:07AM EST 585.00 2.51 0.00 5.00 0.00 - 1 428 19.85%
SPY241220C00590000 2023-01-24 11:07AM EST 590.00 2.50 1.30 5.00 +0.27 +12.11% 5 221 20.16%
SPY241220C00595000 2023-01-12 11:33AM EST 595.00 3.23 0.00 5.00 0.00 - 2 250 20.48%
SPY241220C00600000 2023-01-24 11:43AM EST 600.00 2.46 1.50 2.50 +0.96 +64.00% 7 11,216 17.81%
SPY241220C00605000 2023-01-19 10:55AM EST 605.00 1.55 0.00 5.00 0.00 - 3 347 21.08%
SPY241220C00610000 2023-01-18 1:08PM EST 610.00 1.55 0.00 5.00 0.00 - 7 153 21.38%
SPY241220C00615000 2023-01-18 10:54AM EST 615.00 1.55 0.00 5.00 0.00 - 8 31 21.68%
SPY241220C00620000 2023-01-05 9:45AM EST 620.00 1.80 1.05 2.70 0.00 - 1 83 19.19%
SPY241220C00625000 2023-01-10 2:29PM EST 625.00 2.61 1.05 5.00 0.00 - 2 112 22.25%
SPY241220C00630000 2023-01-13 9:30AM EST 630.00 1.55 0.03 5.00 0.00 - 6 78 22.54%
SPY241220C00635000 2022-12-15 3:16PM EST 635.00 2.06 0.00 4.15 0.00 - 2 18 21.87%
SPY241220C00640000 2023-01-18 3:15PM EST 640.00 1.03 0.55 2.30 0.00 - 2 74 19.62%
SPY241220C00645000 2022-11-10 4:12PM EST 645.00 3.00 0.25 5.00 0.00 - 2 40 23.37%
SPY241220C00650000 2023-01-23 1:49PM EST 650.00 0.90 0.04 2.05 0.00 - 13 325 19.69%
SPY241220C00655000 2023-01-17 3:53PM EST 655.00 1.00 0.00 5.00 0.00 - 3 38 23.91%
SPY241220C00660000 2023-01-23 2:36PM EST 660.00 0.70 0.08 2.66 0.00 - 21 302 21.18%
SPY241220C00665000 2023-01-20 3:59PM EST 665.00 0.70 0.00 2.47 0.00 - 29 103 21.12%
SPY241220C00670000 2022-12-02 1:54PM EST 670.00 1.88 0.06 5.00 0.00 - 2 170 24.70%
SPY241220C00675000 2023-01-20 2:36PM EST 675.00 0.50 0.01 5.00 0.00 - 1 566 24.95%
SPY241220C00680000 2023-01-20 3:53PM EST 680.00 0.50 0.00 5.00 0.00 - 3 158 25.21%
SPY241220C00685000 2023-01-23 1:50PM EST 685.00 0.56 0.26 4.70 0.00 - 24 87 25.11%
SPY241220C00690000 2023-01-23 12:19PM EST 690.00 0.57 0.01 0.95 0.00 - 2 1,577 19.01%
SPY241220C00695000 2023-01-24 2:52PM EST 695.00 0.46 0.10 0.75 +0.06 +15.00% 1 93 18.56%
SPY241220C00700000 2023-01-24 1:20PM EST 700.00 0.50 0.42 0.95 +0.05 +11.11% 2 2,943 19.42%
SPY241220C00705000 2023-01-19 1:25PM EST 705.00 0.39 0.00 0.92 0.00 - 2 80 19.52%
SPY241220C00710000 2023-01-23 2:13PM EST 710.00 0.40 0.00 0.85 0.00 - 60 169 19.50%
SPY241220C00715000 2023-01-23 12:18PM EST 715.00 0.45 0.19 1.65 0.00 - 1 499 21.81%
SPY241220C00720000 2023-01-24 10:14AM EST 720.00 0.40 0.31 0.75 +0.04 +11.11% 1 4,233 19.53%
PutsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220P00120000 2023-01-24 12:21PM EST 120.00 0.84 0.82 0.90 -0.03 -3.45% 1 5,969 42.38%
SPY241220P00130000 2023-01-23 2:31PM EST 130.00 1.06 0.01 1.35 0.00 - 1 351 42.38%
SPY241220P00140000 2023-01-23 1:28PM EST 140.00 1.20 0.05 1.80 0.00 - 1 166 41.82%
SPY241220P00150000 2023-01-24 2:07PM EST 150.00 1.26 1.25 1.65 -0.16 -11.27% 7 12,921 38.67%
SPY241220P00160000 2023-01-12 1:40PM EST 160.00 1.66 0.00 5.00 0.00 - 4 61 45.65%
SPY241220P00170000 2022-12-20 10:08AM EST 170.00 2.12 1.53 4.70 0.00 - 1 8 42.35%
SPY241220P00180000 2023-01-18 9:42AM EST 180.00 1.40 0.01 2.55 0.00 - 1 91 34.87%
SPY241220P00185000 2023-01-09 1:55PM EST 185.00 2.60 0.00 2.65 0.00 - 1 149 34.08%
SPY241220P00190000 2023-01-24 3:01PM EST 190.00 2.52 0.00 2.80 -0.04 -1.56% 1 2,582 33.42%
SPY241220P00195000 2023-01-23 2:22PM EST 195.00 2.85 2.00 2.95 0.00 - 10 247 32.75%
SPY241220P00200000 2023-01-24 4:12PM EST 200.00 3.21 2.85 3.20 +0.16 +5.25% 11 5,997 32.31%
SPY241220P00205000 2023-01-20 3:12PM EST 205.00 3.50 0.00 3.45 0.00 - 2 286 31.84%
SPY241220P00210000 2023-01-06 10:09AM EST 210.00 4.42 0.50 3.65 0.00 - 1 30 31.25%
SPY241220P00215000 2023-01-04 3:35PM EST 215.00 4.70 0.50 3.85 0.00 - 1 263 30.66%
SPY241220P00220000 2023-01-23 2:00PM EST 220.00 3.86 1.50 6.50 0.00 - 6 666 33.91%
SPY241220P00225000 2023-01-20 1:49PM EST 225.00 4.60 1.50 6.50 0.00 - 1 970 32.87%
SPY241220P00230000 2023-01-23 4:03PM EST 230.00 3.93 3.40 4.70 0.00 - 2 2,125 29.23%
SPY241220P00235000 2023-01-19 3:09PM EST 235.00 5.55 3.60 5.10 0.00 - 2 817 28.89%
SPY241220P00240000 2023-01-23 3:21PM EST 240.00 5.17 2.50 5.55 0.00 - 5 1,253 28.60%
SPY241220P00245000 2023-01-20 3:42PM EST 245.00 5.85 2.50 5.80 0.00 - 2 1,141 28.00%
SPY241220P00250000 2023-01-24 4:12PM EST 250.00 5.70 5.66 6.30 -0.30 -5.00% 25 5,058 27.71%
SPY241220P00255000 2022-12-29 2:29PM EST 255.00 8.55 3.50 8.50 0.00 - 2 629 29.30%
SPY241220P00260000 2023-01-12 12:28PM EST 260.00 7.24 5.00 9.00 0.00 - 8 891 28.85%
