400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforSeptember 29, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230929C00410000 2023-01-24 2:52PM EST 410.00 24.19 23.58 25.24 -0.66 -2.66% 3 258 22.46%
SPY230929C00415000 2023-01-24 2:52PM EST 415.00 21.29 20.73 22.32 +1.59 +8.07% 23 44 21.75%
SPY230929C00420000 2023-01-24 9:37AM EST 420.00 17.96 18.04 19.57 -1.64 -8.37% 20 154 21.07%
SPY230929C00425000 2023-01-24 3:16PM EST 425.00 16.14 15.53 16.98 -0.14 -0.86% 3 129 20.39%
SPY230929C00430000 2023-01-24 3:28PM EST 430.00 13.83 13.22 14.25 -0.03 -0.22% 15 145 19.46%
SPY230929C00435000 2023-01-24 3:51PM EST 435.00 11.38 11.11 12.41 +1.18 +11.57% 3 41 19.12%
SPY230929C00440000 2023-01-24 1:39PM EST 440.00 9.79 9.23 10.25 -0.21 -2.10% 12 641 18.36%
SPY230929C00445000 2023-01-24 12:16PM EST 445.00 8.18 7.56 8.69 +0.05 +0.62% 1 87 17.98%
SPY230929C00450000 2023-01-24 4:01PM EST 450.00 6.66 6.54 7.17 0.00 - 9 437 17.48%
SPY230929C00455000 2023-01-24 3:11PM EST 455.00 5.29 4.89 5.86 +0.86 +19.41% 4 17 17.03%
SPY230929C00460000 2023-01-24 3:04PM EST 460.00 4.15 3.87 4.76 -0.14 -3.26% 20 153 16.64%
SPY230929C00465000 2023-01-24 12:41PM EST 465.00 3.41 3.03 3.86 +0.26 +8.25% 3 21 16.32%
SPY230929C00470000 2023-01-24 4:01PM EST 470.00 2.75 2.36 3.12 -0.10 -3.51% 84 1,080 16.05%
SPY230929C00475000 2023-01-24 11:25AM EST 475.00 2.15 1.83 2.53 -0.11 -4.87% 12 391 15.85%
SPY230929C00480000 2023-01-24 3:50PM EST 480.00 1.64 1.41 2.07 +0.17 +11.56% 24 519 15.72%
SPY230929C00485000 2023-01-24 9:38AM EST 485.00 1.27 1.08 1.70 -0.23 -15.33% 25 314 15.64%
SPY230929C00490000 2023-01-19 3:43PM EST 490.00 0.77 0.83 1.41 0.00 - 50 165 15.61%
SPY230929C00495000 2023-01-20 3:04PM EST 495.00 0.73 0.64 1.19 0.00 - 50 33 15.65%
SPY230929C00500000 2023-01-23 1:46PM EST 500.00 0.79 0.49 1.01 0.00 - 2 146 15.71%
SPY230929C00505000 2023-01-10 12:02PM EST 505.00 0.87 0.37 0.87 0.00 - 3 21 15.82%
SPY230929C00510000 2023-01-23 3:29PM EST 510.00 0.51 0.27 0.76 0.00 - 4 62 15.96%
PutsforSeptember 29, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230929P00255000 2023-01-24 3:28PM EST 255.00 1.79 1.77 2.13 -0.03 -1.65% 6 270 34.36%
SPY230929P00260000 2023-01-24 9:56AM EST 260.00 2.04 1.60 2.24 +0.08 +4.08% 1 200 33.48%
SPY230929P00265000 2023-01-23 2:31PM EST 265.00 2.18 1.75 2.39 0.00 - 1 137 32.71%
SPY230929P00270000 2023-01-24 2:38PM EST 270.00 2.28 1.91 2.56 -0.64 -21.92% 2 95 31.97%
SPY230929P00275000 2023-01-23 1:39PM EST 275.00 2.43 2.09 2.75 0.00 - 1 325 31.26%
SPY230929P00280000 2023-01-23 2:26PM EST 280.00 2.75 2.29 2.96 0.00 - 2 342 30.58%
SPY230929P00285000 2023-01-18 3:32PM EST 285.00 3.60 2.50 3.18 0.00 - 1 142 29.88%
SPY230929P00290000 2023-01-24 1:33PM EST 290.00 3.15 2.74 3.43 -0.85 -21.25% 105 810 29.22%
SPY230929P00295000 2023-01-23 10:14AM EST 295.00 3.63 3.01 3.70 0.00 - 3 211 28.57%
SPY230929P00300000 2023-01-24 2:49PM EST 300.00 3.70 3.58 4.00 -0.15 -3.90% 5 400 27.93%
SPY230929P00305000 2023-01-23 2:31PM EST 305.00 4.24 3.62 4.33 0.00 - 2 208 27.31%
SPY230929P00310000 2023-01-23 2:24PM EST 310.00 4.45 3.98 4.70 0.00 - 1 35 26.71%
SPY230929P00315000 2023-01-24 12:22PM EST 315.00 4.88 4.37 5.10 +0.05 +1.04% 101 476 26.12%
SPY230929P00320000 2023-01-24 3:40PM EST 320.00 5.31 5.00 5.50 -0.14 -2.57% 3 208 25.48%
SPY230929P00325000 2023-01-23 3:34PM EST 325.00 6.01 5.29 6.04 0.00 - 7 107 24.99%
SPY230929P00326000 2023-01-20 11:57AM EST 326.00 7.07 5.39 6.15 0.00 - 3 31 24.88%
SPY230929P00327000 2023-01-06 11:13AM EST 327.00 9.25 5.50 6.26 0.00 - 1 3 24.78%
SPY230929P00328000 2022-12-19 9:50AM EST 328.00 12.20 7.75 8.08 0.00 - 2 8 26.91%
SPY230929P00329000 2023-01-04 2:58PM EST 329.00 10.50 5.71 6.48 0.00 - 1 2 24.56%
SPY230929P00330000 2023-01-23 3:34PM EST 330.00 6.62 5.82 6.59 0.00 - 5 333 24.45%
SPY230929P00331000 2022-11-28 3:44PM EST 331.00 11.76 12.47 12.89 0.00 - 1 8 31.67%
SPY230929P00332000 2023-01-12 12:07PM EST 332.00 7.77 6.05 6.82 0.00 - 2 8 24.23%
SPY230929P00333000 2023-01-12 12:07PM EST 333.00 7.90 6.16 6.94 0.00 - 4 32 24.12%
SPY230929P00334000 2023-01-11 1:04PM EST 334.00 8.80 6.28 7.06 0.00 - 3 16 24.01%
SPY230929P00335000 2023-01-23 11:58AM EST 335.00 7.10 6.40 7.19 0.00 - 2 132 23.91%
SPY230929P00336000 2023-01-20 10:29AM EST 336.00 8.88 6.53 7.32 0.00 - 1 9 23.81%
SPY230929P00337000 2022-10-19 11:46AM EST 337.00 21.80 12.94 14.00 0.00 - - 1 31.03%
SPY230929P00338000 2023-01-23 3:31PM EST 338.00 7.63 6.78 7.58 -0.01 -0.13% 1 105 23.59%
SPY230929P00339000 2023-01-23 3:31PM EST 339.00 7.76 6.91 7.71 0.00 - 9 15 23.48%
SPY230929P00340000 2023-01-24 9:53AM EST 340.00 7.87 7.04 7.85 -0.13 -1.63% 1 185 23.38%
SPY230929P00341000 2023-01-04 3:41PM EST 341.00 13.26 7.18 7.99 0.00 - 5 10 23.28%
SPY230929P00342000 2023-01-04 3:41PM EST 342.00 13.46 7.31 8.13 0.00 - 10 20 23.17%
SPY230929P00343000 2023-01-24 11:11AM EST 343.00 8.12 7.45 8.27 -1.19 -12.78% 2 13 23.06%
SPY230929P00344000 2023-01-24 11:34AM EST 344.00 8.33 7.60 8.42 +0.17 +2.08% 5 17 22.96%
SPY230929P00345000 2023-01-23 2:50PM EST 345.00 8.85 7.74 8.57 0.00 - 3 174 22.86%
SPY230929P00346000 2023-01-23 4:09PM EST 346.00 8.80 7.89 8.72 +0.07 +0.80% 1 5 22.75%
SPY230929P00347000 2023-01-23 12:57PM EST 347.00 8.70 8.04 8.88 0.00 - 1 0 22.65%
SPY230929P00348000 2023-01-23 11:00AM EST 348.00 9.23 8.19 9.04 0.00 - 12 33 22.55%
SPY230929P00349000 2023-01-05 12:16PM EST 349.00 15.63 8.35 9.20 0.00 - 1 2 22.45%
SPY230929P00350000 2023-01-24 12:30PM EST 350.00 9.18 8.51 9.00 -0.02 -0.22% 15 256 21.95%
SPY230929P00351000 2023-01-12 10:39AM EST 351.00 11.11 8.67 9.53 0.00 - 12 19 22.24%
SPY230929P00352000 2023-01-18 9:30AM EST 352.00 10.81 8.83 9.70 0.00 - 1 6 22.14%
SPY230929P00353000 2023-01-24 2:55PM EST 353.00 9.40 8.99 9.87 -0.79 -7.75% 19 44 22.03%
SPY230929P00354000 2023-01-17 9:54AM EST 354.00 10.90 9.16 10.04 0.00 - 2 4 21.92%
SPY230929P00355000 2023-01-23 1:17PM EST 355.00 9.95 9.34 10.22 0.00 - 3 70 21.82%
SPY230929P00356000 2023-01-17 11:29AM EST 356.00 11.50 9.51 10.40 0.00 - 1 3 21.71%
SPY230929P00357000 2023-01-23 1:20PM EST 357.00 10.27 9.69 10.59 0.00 - 12 29 21.62%
SPY230929P00358000 2023-01-06 2:11PM EST 358.00 15.70 9.87 10.77 0.00 - 24 31 21.50%
SPY230929P00359000 2023-01-12 10:00AM EST 359.00 13.45 10.05 10.96 0.00 - 1 5 21.40%
SPY230929P00360000 2023-01-24 12:47PM EST 360.00 11.00 10.24 11.16 -0.39 -3.42% 6 89 21.30%
SPY230929P00361000 2023-01-11 10:31AM EST 361.00 14.42 10.43 11.35 0.00 - 1 36 21.19%
SPY230929P00362000 2023-01-11 2:35PM EST 362.00 14.09 10.62 11.55 0.00 - 1 20 21.09%
SPY230929P00363000 2023-01-12 11:10AM EST 363.00 13.68 10.82 11.75 0.00 - 1 8 20.98%
SPY230929P00364000 2023-01-11 2:37PM EST 364.00 14.88 11.01 11.96 0.00 - 1 8 20.88%
SPY230929P00365000 2023-01-23 4:09PM EST 365.00 12.23 11.22 12.17 0.00 - 8 97 20.77%
SPY230929P00366000 2023-01-17 2:14PM EST 366.00 13.37 11.42 12.33 0.00 - 73 79 20.62%
SPY230929P00367000 2023-01-18 9:58AM EST 367.00 13.18 11.63 12.54 0.00 - 1 13 20.51%
SPY230929P00368000 2023-01-20 11:12AM EST 368.00 15.39 11.84 12.76 0.00 - 2 41 20.40%
SPY230929P00369000 2023-01-24 1:55PM EST 369.00 12.67 12.06 12.98 -0.65 -4.88% 8 17 20.29%
SPY230929P00370000 2023-01-24 3:11PM EST 370.00 12.90 12.27 13.21 -0.71 -5.22% 524 533 20.19%
SPY230929P00371000 2023-01-23 11:00AM EST 371.00 14.10 12.49 13.44 0.00 - 1 55 20.08%
SPY230929P00372000 2023-01-19 2:39PM EST 372.00 17.00 12.72 13.67 0.00 - 2 21 19.97%
SPY230929P00373000 2023-01-18 3:43PM EST 373.00 17.40 12.95 13.91 0.00 - 1 46 19.87%
SPY230929P00374000 2023-01-11 10:27AM EST 374.00 18.10 13.18 14.15 0.00 - 1 15 19.76%
SPY230929P00375000 2023-01-24 2:55PM EST 375.00 14.00 13.41 14.39 -0.38 -2.64% 1 574 19.65%
SPY230929P00376000 2023-01-23 11:55AM EST 376.00 14.92 13.65 14.64 0.00 - 1 21 19.54%
SPY230929P00377000 2023-01-24 1:57PM EST 377.00 14.42 13.90 14.89 -1.58 -9.88% 7 5 19.43%
SPY230929P00378000 2023-01-20 10:24AM EST 378.00 18.67 14.14 15.14 0.00 - 2 362 19.31%
SPY230929P00379000 2023-01-10 3:54PM EST 379.00 20.55 14.39 15.40 0.00 - 2 4 19.20%
SPY230929P00380000 2023-01-24 4:02PM EST 380.00 14.93 14.70 15.66 -0.96 -6.04% 62 742 19.09%
SPY230929P00381000 2023-01-23 9:55AM EST 381.00 16.84 14.90 15.93 0.00 - 2 32 18.98%
SPY230929P00382000 2023-01-20 2:04PM EST 382.00 18.94 15.16 16.20 0.00 - 2 46 18.86%
SPY230929P00383000 2023-01-20 3:41PM EST 383.00 18.58 15.43 16.48 0.00 - 11 33 18.75%
SPY230929P00384000 2023-01-24 9:58AM EST 384.00 17.36 15.70 16.75 -2.16 -11.07% 1 58 18.63%
SPY230929P00385000 2023-01-24 12:05PM EST 385.00 17.50 15.97 17.04 +0.19 +1.10% 9 481 18.52%
SPY230929P00386000 2023-01-24 12:20PM EST 386.00 17.23 16.31 17.32 -2.10 -10.86% 2 57 18.40%
SPY230929P00387000 2023-01-24 11:05AM EST 387.00 17.48 16.59 17.61 -1.48 -7.81% 1 22 18.28%
SPY230929P00388000 2023-01-23 11:39AM EST 388.00 18.06 16.81 17.91 0.00 - 35 27 18.17%
SPY230929P00389000 2023-01-23 10:23AM EST 389.00 19.08 17.10 18.21 0.00 - 4 10 18.05%
SPY230929P00390000 2023-01-24 4:04PM EST 390.00 17.78 17.46 18.51 -0.68 -3.68% 18 781 17.93%
SPY230929P00391000 2023-01-24 4:04PM EST 391.00 18.10 17.70 18.82 -0.37 -2.00% 7 11 17.81%
SPY230929P00392000 2023-01-19 11:54AM EST 392.00 25.40 18.00 19.14 0.00 - 4 201 17.69%
SPY230929P00393000 2023-01-23 1:18PM EST 393.00 19.23 18.31 19.46 0.00 - 1 18 17.57%
SPY230929P00394000 2023-01-19 9:35AM EST 394.00 25.35 18.62 19.78 0.00 - 1 87 17.44%
SPY230929P00395000 2023-01-23 3:29PM EST 395.00 20.62 18.94 20.11 0.00 - 10 196 17.32%
SPY230929P00396000 2023-01-24 10:08AM EST 396.00 21.67 19.33 20.44 +1.07 +5.19% 3 189 17.19%
SPY230929P00397000 2023-01-23 1:37PM EST 397.00 20.50 19.59 20.86 0.00 - 2 41 17.13%
SPY230929P00398000 2023-01-24 3:16PM EST 398.00 20.81 19.93 21.20 -1.39 -6.26% 2 57 17.00%
SPY230929P00400000 2023-01-24 4:13PM EST 400.00 21.20 21.00 21.91 -1.00 -4.50% 103 543 16.75%
SPY230929P00405000 2023-01-24 2:55PM EST 405.00 23.27 22.42 23.78 -0.58 -2.43% 8 193 16.11%
SPY230929P00410000 2023-01-24 1:50PM EST 410.00 25.23 24.39 25.82 -0.98 -3.74% 3 242 15.45%
SPY230929P00415000 2023-01-24 2:34PM EST 415.00 27.49 26.54 28.04 -3.41 -11.04% 3 84 14.77%
SPY230929P00420000 2023-01-24 3:43PM EST 420.00 30.56 28.89 30.47 -3.84 -11.16% 9 91 14.08%
SPY230929P00425000 2023-01-23 11:32AM EST 425.00 33.20 31.47 33.13 0.00 - 2 30 13.36%
SPY230929P00430000 2023-01-24 4:05PM EST 430.00 35.07 34.30 36.05 -0.49 -1.38% 2 43 12.63%
SPY230929P00435000 2023-01-13 2:41PM EST 435.00 41.90 37.41 39.25 0.00 - 1 42 11.88%
SPY230929P00440000 2023-01-24 4:02PM EST 440.00 41.30 41.05 42.76 -2.30 -5.28% 1 207 11.10%
SPY230929P00445000 2023-01-19 3:35PM EST 445.00 55.22 44.50 46.58 0.00 - 161 192 10.29%
SPY230929P00450000 2023-01-24 4:05PM EST 450.00 49.64 48.51 50.74 -6.33 -11.31% 103 33 9.48%
SPY230929P00455000 2023-01-24 2:19PM EST 455.00 54.79 52.84 55.29 -2.61 -4.55% 6 47 8.94%
SPY230929P00460000 2023-01-12 12:21PM EST 460.00 62.90 57.70 60.34 0.00 - 1 2 9.71%
SPY230929P00465000 2023-01-23 1:37PM EST 465.00 62.96 62.70 65.34 0.00 - 2 1 10.32%
SPY230929P00470000 2023-01-18 3:32PM EST 470.00 77.55 67.70 70.34 0.00 - 4 0 10.90%
SPY230929P00480000 2022-11-18 12:00PM EST 480.00 87.05 95.96 98.43 0.00 - 1 34 33.68%
SPY230929P00485000 2023-01-19 12:43PM EST 485.00 96.64 82.69 85.35 0.00 - 1 2 12.63%
SPY230929P00500000 2023-01-17 11:51AM EST 500.00 102.46 97.69 100.35 0.00 - - 2 14.23%
SPY230929P00505000 2022-12-23 2:23PM EST 505.00 124.78 108.45 110.25 0.00 - 1 1 24.34%
